Start,End,Open,High,Low,Close,Volume,Market Cap
2017-05-29,2017-05-30,24.2206,25.688,23.2827,25.0934,273542347.2222222,1256013431.4755392
2017-05-28,2017-05-29,23.7353,26.0728,22.1085,24.242,428073052.0833333,1271859893.2084303
2017-05-27,2017-05-28,23.7483,25.4308,20.0979,23.6572,540797989.5470383,1153258724.7763898
2017-05-26,2017-05-27,29.9002,31.3158,22.5561,23.6851,575555777.7777778,1478961777.3335855
2017-05-25,2017-05-26,34.4534,36.2149,28.8738,29.9332,388788939.9293286,1671107017.459763
2017-05-24,2017-05-25,32.1121,35.1645,31.7117,34.3743,218567312.5,1721832376.2134066
2017-05-23,2017-05-24,25.381,32.0335,24.9329,31.8592,176450031.35888502,1474588601.8906012
2017-05-22,2017-05-23,26.2982,27.5049,23.271,25.3483,147595354.16666666,1299535266.752519
2017-05-21,2017-05-22,27.506,28.7367,25.7344,26.3586,74072545.4861111,1372668779.542597
2017-05-20,2017-05-21,27.6975,28.1569,27.1951,27.5524,74276062.71777004,1417081737.7187645
2017-05-19,2017-05-20,28.3576,28.4119,26.7802,27.6909,117830732.29166667,1403055136.659784
2017-05-18,2017-05-19,25.4044,29.0053,25.1153,28.5894,105061956.94444445,1335216502.6931982
2017-05-17,2017-05-18,23.3277,25.9494,20.7954,25.6129,133115160.27874565,1215473348.6859434
2017-05-16,2017-05-17,25.3653,25.3653,22.81,23.3672,139109481.5972222,1237772338.5332537
2017-05-15,2017-05-16,28.893,28.9328,25.1868,25.4616,69037629.5138889,1379734731.4236999
2017-05-14,2017-05-15,28.912,30.4508,27.7886,28.7386,68751310.7638889,1500848325.2107153
2017-05-13,2017-05-14,27.4549,28.8078,25.5231,28.8078,110033731.70731707,1394673985.0239356
2017-05-12,2017-05-13,30.7177,31.6796,27.3695,27.635,132272930.55555555,1537343711.1470406
2017-05-11,2017-05-12,31.9621,32.9059,28.0288,30.8106,326239104.1666667,1620383582.3850884
2017-05-10,2017-05-11,33.583,37.3286,31.2168,32.4583,333870613.24041814,1698221774.4718254
2017-05-09,2017-05-10,28.9582,33.7606,24.4892,33.516,163060888.8888889,1458652727.4971743
2017-05-08,2017-05-09,30.2911,30.7381,27.3284,29.0406,157908937.5,1510017350.0269938
2017-05-07,2017-05-08,28.1598,31.3686,28.1598,30.2543,160849250,1528920047.4105024
2017-05-06,2017-05-07,26.2669,28.5871,25.4863,28.1624,139677140.41811848,1364591090.5165482
